,Unnamed: 0,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,Week,Source
4286,15986,87,87.0,Powerglide (feat. Juicy J),"Rae Sremmurd, Swae Lee & Slim Jxmmi",18.0,1968352,-2.2%,https://www.youtube.com/watch?v=95Rzsn-zjr0,2018-07-12,YouTube
4287,15987,88,96.0,Beautiful Crazy,Luke Combs,9.0,1958930,6%,https://www.youtube.com/watch?v=rItv9i6c7AY,2018-07-12,YouTube
4288,15988,89,92.0,Hope,XXXTENTACION,3.0,1943817,3.1%,https://www.youtube.com/watch?v=KyAcMpQUY5s,2018-07-12,YouTube
4290,15990,91,89.0,One Kiss,Calvin Harris & Dua Lipa,10.0,1930285,-2.7%,https://www.youtube.com/watch?v=DkeiKbqa02g,2018-07-12,YouTube
4291,15991,92,95.0,Introduccion B (El Cosita Mix),El Chombo,14.0,1919969,3.4%,https://www.youtube.com/watch?v=LE6-4nAWEY0,2018-07-12,YouTube
4294,15994,95,93.0,Delicate,Taylor Swift,11.0,1897946,0.9%,https://www.youtube.com/watch?v=tCXGJQYZ9JA,2018-07-12,YouTube
4295,15995,96,88.0,Like A Girl,Haschak Sisters,3.0,1886296,-6.1%,https://www.youtube.com/watch?v=y7L9kfTzU2k,2018-07-12,YouTube
4297,15997,98,90.0,OSOM (feat. J. Cole),Jay Rock,2.0,1860498,-5.5%,https://www.youtube.com/watch?v=mFI4LFbOeDc,2018-07-12,YouTube
4299,15999,100,82.0,First Class,Lil Baby,5.0,1844973,-13.8%,https://www.youtube.com/watch?v=ZqyxlBKiEIQ,2018-07-12,YouTube
4300,15800,1,10.0,In My Feelings,Drake,2.0,21835281,217.1%,https://www.youtube.com/watch?v=DRS_PpOrUZ4,2018-07-19,YouTube
4301,15801,2,4.0,Girls Like You (feat. Cardi B),Maroon 5,8.0,15046273,19.3%,https://www.youtube.com/watch?v=aJOTlE1K90k,2018-07-19,YouTube
4302,15802,3,2.0,I Like It,"Cardi B, Bad Bunny & J Balvin",15.0,14786994,0.6%,https://www.youtube.com/watch?v=xTlNMmZKwpA,2018-07-19,YouTube
4303,15803,4,1.0,Lucid Dreams,Juice WRLD,13.0,13684900,-7.2%,https://www.youtube.com/watch?v=mzB1VGEGcSU,2018-07-19,YouTube
4304,15804,5,3.0,SAD!,XXXTENTACION,19.0,11367531,-14.2%,https://www.youtube.com/watch?v=pgN-vvVVxMA,2018-07-19,YouTube
4305,15805,6,5.0,Boo'd Up,Ella Mai,17.0,10971271,-9.4%,https://www.youtube.com/watch?v=6YNZlXfW6Ho,2018-07-19,YouTube
4306,15806,7,6.0,Taste (feat. Offset),Tyga,7.0,10204968,-7.3%,https://www.youtube.com/watch?v=LjxulQ1bEWg,2018-07-19,YouTube
4309,15809,10,13.0,Nice For What,Drake,15.0,7352233,22.4%,https://www.youtube.com/watch?v=U9BwWKXjVaI,2018-07-19,YouTube
4310,15810,11,7.0,I'm Upset,Drake,5.0,7036679,-29.1%,https://www.youtube.com/watch?v=wS4ESheuHDY,2018-07-19,YouTube
4311,15811,12,9.0,Te Bote Remix,"Anuel AA, Nio Garcia, Darell & Casper Magico",14.0,6874972,-7.7%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-07-19,YouTube
4312,15812,13,8.0,Moonlight,XXXTENTACION,10.0,6791159,-10.7%,https://www.youtube.com/watch?v=ic9KOmxNrDc,2018-07-19,YouTube
4313,15813,14,12.0,God’s Plan,Drake,26.0,6202730,-1.9%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,2018-07-19,YouTube
4314,15814,15,11.0,Psycho (feat. Ty Dolla $ign),Post Malone,21.0,6148512,-3.3%,https://www.youtube.com/watch?v=au2n7VVGv_c,2018-07-19,YouTube
4315,15815,16,30.0,Drug Addicts,Lil Pump,2.0,5434873,29.8%,https://www.youtube.com/watch?v=bnCT0GXgLJg,2018-07-19,YouTube
4316,15816,17,24.0,X,Nicky Jam & J Balvin,18.0,5392239,17.2%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-07-19,YouTube
4317,15817,18,16.0,Freaky Friday (feat. Chris Brown),Lil Dicky,19.0,5313060,-6.3%,https://www.youtube.com/watch?v=aZla1ttZHaw,2018-07-19,YouTube
4318,15818,19,14.0,changes,XXXTENTACION,20.0,5264638,-10.8%,https://www.youtube.com/watch?v=f0bbDFRYD_A,2018-07-19,YouTube
4319,15819,20,15.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,39.0,5167186,-10.3%,https://www.youtube.com/watch?v=zDo0H8Fm7d0,2018-07-19,YouTube
4320,15820,21,17.0,no tears left to cry,Ariana Grande,13.0,5161563,-8.9%,https://www.youtube.com/watch?v=ffxKSjUwKdU,2018-07-19,YouTube
4321,15821,22,18.0,"BIG BANK (feat. 2 Chainz, Big Sean & Nicki Minaj)",YG,7.0,5070947,-2.9%,https://www.youtube.com/watch?v=z61GFxVD8K4,2018-07-19,YouTube
4322,15822,23,41.0,FRIENDS,Marshmello & Anne-Marie,20.0,4951001,47%,https://www.youtube.com/watch?v=jzD_yyEcp0M,2018-07-19,YouTube
4323,15823,24,19.0,Kream (feat. Tyga),Iggy Azalea,2.0,4603082,-9.5%,https://www.youtube.com/watch?v=t7lM7Bn16Zg,2018-07-19,YouTube
4324,15824,25,27.0,Perfect,Ed Sheeran,42.0,4599202,5.1%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-07-19,YouTube
4325,15825,26,23.0,Genie,YoungBoy Never Broke Again,16.0,4480288,-2.9%,https://www.youtube.com/watch?v=nQ1mmVG-G1g,2018-07-19,YouTube
4326,15826,27,25.0,Karma,Queen Naija,3.0,4447729,-0.8%,https://www.youtube.com/watch?v=bf71mnxB9kI,2018-07-19,YouTube
4327,15827,28,22.0,Narcos,Migos,6.0,4396872,-7.7%,https://www.youtube.com/watch?v=unh8kWUuNt4,2018-07-19,YouTube
4328,15828,29,20.0,This Is America,Childish Gambino,11.0,4387884,-13.6%,https://www.youtube.com/watch?v=VYOjWnS4cMY,2018-07-19,YouTube
4329,15829,30,21.0,Walk It Talk It (feat. Drake),Migos,25.0,4280588,-15.1%,https://www.youtube.com/watch?v=fGqdIPer-ms,2018-07-19,YouTube
4330,15830,31,28.0,I Fall Apart,Post Malone,21.0,4150850,-4.5%,https://www.youtube.com/watch?v=gk0nB9vvYfU,2018-07-19,YouTube
4331,15831,32,29.0,Plug Walk (feat. Dark Polo Gang),Rich The Kid,23.0,4058938,-3.7%,https://www.youtube.com/watch?v=ToY6sjSV8h8,2018-07-19,YouTube
4332,15832,33,63.0,OTW (feat. 6LACK & Ty Dolla $ign),Khalid,10.0,3965225,43.8%,https://www.youtube.com/watch?v=2e9diL0xTN4,2018-07-19,YouTube
4333,15833,34,32.0,Heaven,Kane Brown,28.0,3955163,-3%,https://www.youtube.com/watch?v=dRX0wDNK6S4,2018-07-19,YouTube
4334,15834,35,35.0,That's On Me,Yella Beezy,11.0,3730794,-0.8%,https://www.youtube.com/watch?v=tCev_IcVxcU,2018-07-19,YouTube
4335,15835,36,34.0,Dura,Daddy Yankee,25.0,3718657,-3.9%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-07-19,YouTube
4336,15836,37,31.0,Jocelyn Flores,XXXTENTACION,19.0,3692976,-11%,https://www.youtube.com/watch?v=FAucVNRx_mU,2018-07-19,YouTube
4337,15837,38,56.0,Estamos Bien,Bad Bunny,3.0,3685768,22.8%,https://www.youtube.com/watch?v=bcHTl9h7TWI,2018-07-19,YouTube
4338,15838,39,38.0,Medicine,Queen Naija,21.0,3668730,0.7%,https://www.youtube.com/watch?v=dc89yyOS0Z8,2018-07-19,YouTube
4339,15839,40,26.0,APESHIT,The Carters,5.0,3599771,-17.7%,https://www.youtube.com/watch?v=kbMqWXnpXcA,2018-07-19,YouTube
4341,15841,42,42.0,Havana (feat. Young Thug),Camila Cabello,42.0,3539585,5.3%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2018-07-19,YouTube
4342,15842,43,39.0,Sin Pijama,Becky G & Natti Natasha,5.0,3512753,-0.9%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-07-19,YouTube
4343,15843,44,37.0,El Farsante (Remix),Ozuna,32.0,3492488,-5.3%,https://www.youtube.com/watch?v=wfWkmURBNv8,2018-07-19,YouTube
4344,15844,45,36.0,Be Careful,Cardi B,16.0,3315991,-10.8%,https://www.youtube.com/watch?v=8zSRkr1nQNw,2018-07-19,YouTube
4346,15846,47,96.0,Like A Girl,Haschak Sisters,4.0,3259813,72.8%,https://www.youtube.com/watch?v=y7L9kfTzU2k,2018-07-19,YouTube
4347,15847,48,48.0,Thunder,Imagine Dragons,41.0,3168826,0.1%,https://www.youtube.com/watch?v=fKopy74weus,2018-07-19,YouTube
4349,15849,50,51.0,Oye Mujer,Raymix,13.0,3122110,-0.1%,https://www.youtube.com/watch?v=qqqMyxv5al4,2018-07-19,YouTube
4351,15851,52,46.0,Overdose,YoungBoy Never Broke Again,12.0,3095864,-3.4%,https://www.youtube.com/watch?v=YDQXzY11aS0,2018-07-19,YouTube
4352,15852,53,92.0,Introduccion B (El Cosita Mix),El Chombo,15.0,3080966,60.5%,https://www.youtube.com/watch?v=LE6-4nAWEY0,2018-07-19,YouTube
4355,15855,56,52.0,Call Out My Name,The Weeknd,16.0,3002750,-3.6%,https://www.youtube.com/watch?v=M4ZoCHID9GI,2018-07-19,YouTube
4356,15856,57,47.0,All Girls Are The Same,Juice WRLD,10.0,2982369,-6.4%,https://www.youtube.com/watch?v=h3EJICKwITw,2018-07-19,YouTube
4357,15857,58,60.0,Love Lies,Khalid & Normani,17.0,2978928,6.1%,https://www.youtube.com/watch?v=xYtsL9znopI,2018-07-19,YouTube
4358,15858,59,50.0,Through The Storm,YoungBoy Never Broke Again,15.0,2966080,-5.1%,https://www.youtube.com/watch?v=53_HPbH64_M,2018-07-19,YouTube
4359,15859,60,58.0,Back To You,Selena Gomez,9.0,2943323,-0.6%,https://www.youtube.com/watch?v=VY1eFxgRR-k,2018-07-19,YouTube
4360,15860,61,69.0,"No Limit (Remix) (feat. Cardi B, A$AP Rocky, French Montana, Juicy J & Belly)",G-Eazy,22.0,2859027,10.6%,https://www.youtube.com/watch?v=l_lblj8Cq0o,2018-07-19,YouTube
4361,15861,62,55.0,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,4.0,2783162,-8.4%,https://www.youtube.com/watch?v=IHNzOHi8sJs,2018-07-19,YouTube
4362,15862,63,33.0,Sold Out Dates (feat. Lil Baby),Gunna,8.0,2685383,-33.8%,https://www.youtube.com/watch?v=wp6oQlb--Ks,2018-07-19,YouTube
4363,15863,64,45.0,Legends,Juice WRLD,4.0,2683825,-16.3%,https://www.youtube.com/watch?v=dIzgiclddlM,2018-07-19,YouTube
4364,15864,65,70.0,Ocean (feat. Jacquees),TK Kravitz,10.0,2659229,3.7%,https://www.youtube.com/watch?v=pllOwLWU3eY,2018-07-19,YouTube
4365,15865,66,62.0,Zombie,Bad Wolves,19.0,2647487,-4.3%,https://www.youtube.com/watch?v=9XaS93WMRQQ,2018-07-19,YouTube
4366,15866,67,53.0,TATI (feat. DJ SpinKing),6ix9ine,8.0,2627145,-15.3%,https://www.youtube.com/watch?v=UC6USOV4ewc,2018-07-19,YouTube
4368,15868,69,49.0,ESSKEETIT,Lil Pump,14.0,2615148,-16.4%,https://www.youtube.com/watch?v=DPxL7dO5XPc,2018-07-19,YouTube
4369,15869,70,54.0,Fuck Love (feat. Trippie Redd),XXXTENTACION,10.0,2598427,-15.2%,https://www.youtube.com/watch?v=JcWOSgImiRw,2018-07-19,YouTube
4370,15870,71,64.0,Southside,Lil Baby,10.0,2521350,-8.3%,https://www.youtube.com/watch?v=d-2KRSezHb0,2018-07-19,YouTube
4371,15871,72,57.0,I Kill People (feat. Tadoe & Chief Keef),Trippie Redd,6.0,2520217,-15.7%,https://www.youtube.com/watch?v=0yyay2p4oGo,2018-07-19,YouTube
4374,15874,75,40.0,Me Niego (feat. Ozuna & Wisin),Reik,16.0,2333112,-31.7%,https://www.youtube.com/watch?v=JyqD_zfXfi8,2018-07-19,YouTube
4375,15875,76,79.0,Simple,Florida Georgia Line,4.0,2326065,10.4%,https://www.youtube.com/watch?v=3GeaYy6zlXU,2018-07-19,YouTube
4377,15877,78,73.0,All Of A Sudden  (feat. Moneybagg Yo),Lil Baby,11.0,2311323,-2.9%,https://www.youtube.com/watch?v=fyyn-dFALfI,2018-07-19,YouTube
4378,15878,79,67.0,Look at Me!,XXXTENTACION,5.0,2284282,-12.2%,https://www.youtube.com/watch?v=wJGcwEv7838,2018-07-19,YouTube
4379,15879,80,66.0,Gotti,6ix9ine,13.0,2272015,-13.8%,https://www.youtube.com/watch?v=z5WrgDzNIZ0,2018-07-19,YouTube
4380,15880,81,68.0,We Poppin' (feat. Birdman),YoungBoy Never Broke Again,11.0,2253282,-12.8%,https://www.youtube.com/watch?v=SKexLz5QRN0,2018-07-19,YouTube
4381,15881,82,44.0,Bed,Nicki Minaj & Ariana Grande,2.0,2250011,-31.3%,https://www.youtube.com/watch?v=zxtl5ExJmag,2018-07-19,YouTube
4383,15883,84,83.0,Vaina Loca,Ozuna & Manuel Turizo,2.0,2162502,6.6%,https://www.youtube.com/watch?v=bx-fuY7LpSU,2018-07-19,YouTube
4384,15884,85,94.0,lovely,Billie Eilish & Khalid,7.0,2154277,13.4%,https://www.youtube.com/watch?v=V1Pl8CzNzCw,2018-07-19,YouTube
4385,15885,86,81.0,Bella,Wolfine,11.0,2110780,1.1%,https://www.youtube.com/watch?v=jjuSfhYiup8,2018-07-19,YouTube
4386,15886,87,93.0,Nowadays (feat. Landon Cube),Lil Skies,19.0,2108218,10.1%,https://www.youtube.com/watch?v=DlFmfxACvig,2018-07-19,YouTube
4388,15888,89,88.0,Beautiful Crazy,Luke Combs,10.0,2102726,7.3%,https://www.youtube.com/watch?v=rItv9i6c7AY,2018-07-19,YouTube
4390,15890,91,77.0,Everybody Dies In Their Nightmares,XXXTENTACION,5.0,2046471,-8.7%,https://www.youtube.com/watch?v=7JGDWKJfgxQ,2018-07-19,YouTube
4392,15892,93,99.0,I'm a Mess,Bebe Rexha,2.0,2033531,10.1%,https://www.youtube.com/watch?v=7WNsspzkJVs,2018-07-19,YouTube
4393,15893,94,76.0,Lust,Lil Skies,11.0,2032417,-9.9%,https://www.youtube.com/watch?v=tcaw6lzYt1Q,2018-07-19,YouTube
4394,15894,95,85.0,Simple Man (Live),Lynyrd Skynyrd,8.0,1992275,0.1%,https://www.youtube.com/watch?v=Mqfwbf3X8SA,2018-07-19,YouTube
4395,15895,96,91.0,One Kiss,Calvin Harris & Dua Lipa,11.0,1990207,3.1%,https://www.youtube.com/watch?v=DkeiKbqa02g,2018-07-19,YouTube
4396,15896,97,95.0,Delicate,Taylor Swift,12.0,1978322,4.2%,https://www.youtube.com/watch?v=tCXGJQYZ9JA,2018-07-19,YouTube
4397,15897,98,75.0,Chun-Li,Nicki Minaj,14.0,1967147,-13.3%,https://www.youtube.com/watch?v=Wpm07-BGJnE,2018-07-19,YouTube
4400,15700,1,1.0,In My Feelings,Drake,3.0,24692455,13.1%,https://www.youtube.com/watch?v=DRS_PpOrUZ4,2018-07-26,YouTube
4402,15702,3,3.0,I Like It,"Cardi B, Bad Bunny & J Balvin",16.0,13658920,-7.6%,https://www.youtube.com/watch?v=xTlNMmZKwpA,2018-07-26,YouTube
4403,15703,4,4.0,Lucid Dreams,Juice WRLD,14.0,12433569,-9.1%,https://www.youtube.com/watch?v=mzB1VGEGcSU,2018-07-26,YouTube
4404,15704,5,7.0,Taste (feat. Offset),Tyga,8.0,11712516,14.8%,https://www.youtube.com/watch?v=LjxulQ1bEWg,2018-07-26,YouTube
4405,15705,6,2.0,Girls Like You (feat. Cardi B),Maroon 5,9.0,10178444,-32.4%,https://www.youtube.com/watch?v=aJOTlE1K90k,2018-07-26,YouTube
4406,15706,7,6.0,Boo'd Up,Ella Mai,18.0,9730462,-11.3%,https://www.youtube.com/watch?v=6YNZlXfW6Ho,2018-07-26,YouTube
4407,15707,8,5.0,SAD!,XXXTENTACION,20.0,9729066,-14.4%,https://www.youtube.com/watch?v=pgN-vvVVxMA,2018-07-26,YouTube
4408,15708,9,22.0,"BIG BANK (feat. 2 Chainz, Big Sean & Nicki Minaj)",YG,8.0,9078982,79%,https://www.youtube.com/watch?v=z61GFxVD8K4,2018-07-26,YouTube
4409,15709,10,9.0,Yes Indeed,Lil Baby & Drake,9.0,6807930,-9.7%,https://www.youtube.com/watch?v=KMJbJS6_8Ys,2018-07-26,YouTube
4410,15710,11,12.0,Te Bote Remix,"Anuel AA, Nio Garcia, Darell & Casper Magico",15.0,6739091,-2%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-07-26,YouTube
4411,15711,12,15.0,Psycho (feat. Ty Dolla $ign),Post Malone,22.0,6189240,0.7%,https://www.youtube.com/watch?v=au2n7VVGv_c,2018-07-26,YouTube
4412,15712,13,13.0,Moonlight,XXXTENTACION,11.0,6118066,-9.9%,https://www.youtube.com/watch?v=ic9KOmxNrDc,2018-07-26,YouTube
4413,15713,14,8.0,God is a woman,Ariana Grande,2.0,5681696,-29.7%,https://www.youtube.com/watch?v=kHLHSlExFis,2018-07-26,YouTube
4414,15714,15,14.0,God’s Plan,Drake,27.0,5343422,-13.9%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,2018-07-26,YouTube
4415,15715,16,10.0,Nice For What,Drake,16.0,5211162,-29.1%,https://www.youtube.com/watch?v=U9BwWKXjVaI,2018-07-26,YouTube
4416,15716,17,23.0,FRIENDS,Marshmello & Anne-Marie,21.0,5194153,4.9%,https://www.youtube.com/watch?v=jzD_yyEcp0M,2018-07-26,YouTube
4417,15717,18,19.0,changes,XXXTENTACION,21.0,4679038,-11.1%,https://www.youtube.com/watch?v=f0bbDFRYD_A,2018-07-26,YouTube
4418,15718,19,18.0,Freaky Friday (feat. Chris Brown),Lil Dicky,20.0,4651941,-12.4%,https://www.youtube.com/watch?v=aZla1ttZHaw,2018-07-26,YouTube
4419,15719,20,26.0,Genie,YoungBoy Never Broke Again,17.0,4635055,3.5%,https://www.youtube.com/watch?v=nQ1mmVG-G1g,2018-07-26,YouTube
4420,15720,21,32.0,Plug Walk (feat. Dark Polo Gang),Rich The Kid,24.0,4457291,9.8%,https://www.youtube.com/watch?v=ToY6sjSV8h8,2018-07-26,YouTube
4421,15721,22,11.0,I'm Upset,Drake,6.0,4440712,-36.9%,https://www.youtube.com/watch?v=wS4ESheuHDY,2018-07-26,YouTube
4422,15722,23,25.0,Perfect,Ed Sheeran,43.0,4334922,-5.7%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-07-26,YouTube
4423,15723,24,17.0,X,Nicky Jam & J Balvin,19.0,4246318,-21.3%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-07-26,YouTube
4424,15724,25,21.0,no tears left to cry,Ariana Grande,14.0,4207502,-18.5%,https://www.youtube.com/watch?v=ffxKSjUwKdU,2018-07-26,YouTube
4425,15725,26,34.0,Heaven,Kane Brown,29.0,4078953,3.1%,https://www.youtube.com/watch?v=dRX0wDNK6S4,2018-07-26,YouTube
4426,15726,27,16.0,Drug Addicts,Lil Pump,3.0,4060874,-25.3%,https://www.youtube.com/watch?v=bnCT0GXgLJg,2018-07-26,YouTube
4427,15727,28,31.0,I Fall Apart,Post Malone,22.0,3853846,-7.2%,https://www.youtube.com/watch?v=gk0nB9vvYfU,2018-07-26,YouTube
4428,15728,29,35.0,That's On Me,Yella Beezy,12.0,3796228,1.8%,https://www.youtube.com/watch?v=tCev_IcVxcU,2018-07-26,YouTube
4429,15729,30,28.0,Narcos,Migos,7.0,3759725,-14.5%,https://www.youtube.com/watch?v=unh8kWUuNt4,2018-07-26,YouTube
4430,15730,31,39.0,Medicine,Queen Naija,22.0,3715138,1.3%,https://www.youtube.com/watch?v=dc89yyOS0Z8,2018-07-26,YouTube
4431,15731,32,20.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,40.0,3640147,-29.6%,https://www.youtube.com/watch?v=zDo0H8Fm7d0,2018-07-26,YouTube
4432,15732,33,30.0,Walk It Talk It (feat. Drake),Migos,26.0,3624407,-15.3%,https://www.youtube.com/watch?v=fGqdIPer-ms,2018-07-26,YouTube
4433,15733,34,93.0,I'm a Mess,Bebe Rexha,3.0,3617172,77.9%,https://www.youtube.com/watch?v=LdH7aFjDzjI,2018-07-26,YouTube
4434,15734,35,42.0,Havana (feat. Young Thug),Camila Cabello,43.0,3577765,1.1%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2018-07-26,YouTube
4435,15735,36,27.0,Karma,Queen Naija,4.0,3555906,-20.1%,https://www.youtube.com/watch?v=bf71mnxB9kI,2018-07-26,YouTube
4436,15736,37,100.0,Wasted (feat. Lil Uzi Vert),Juice WRLD,2.0,3521687,80.6%,https://www.youtube.com/watch?v=6n4wt6gj7pA,2018-07-26,YouTube
4438,15738,39,24.0,Kream (feat. Tyga),Iggy Azalea,3.0,3447276,-25.1%,https://www.youtube.com/watch?v=t7lM7Bn16Zg,2018-07-26,YouTube
4439,15739,40,43.0,Sin Pijama,Becky G & Natti Natasha,6.0,3433126,-2.3%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-07-26,YouTube
4440,15740,41,37.0,Jocelyn Flores,XXXTENTACION,20.0,3421399,-7.4%,https://www.youtube.com/watch?v=FAucVNRx_mU,2018-07-26,YouTube
4441,15741,42,36.0,Dura,Daddy Yankee,26.0,3389276,-8.9%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-07-26,YouTube
